"","qbl_var","mbl_var","wbl_var","tl","nestl","it","rwingl","rheadw","reyel","thairl","bsetael","rbtl"
"n493",0.760559372859695,0.894760655678488,0.634392763707188,NA,NA,0.646862507721275,0.604412364207887,0.841592210478136,0.541552096459142,0.743638043002692,0.409302273194253,0.470161669265906
"n494",0.470083608814123,0.671089920717614,0.600743097235989,NA,NA,0.594135870054619,0.892493880074273,0.486237974365284,0.414590385674096,0.617467124555973,0.412414451218156,0.434103983261292
"n495",0.713353640797478,0.738398658894232,0.573346497131954,NA,NA,0.319471550068622,0.527833648445741,0.376291356276392,0.337851173273382,0.396058795771726,0.537765944352706,0.554206334491683
"n496",0.428222456082469,0.499496038191175,0.862399410407542,NA,NA,0.446357876094359,0.403974150608283,0.701724288204706,0.580358292054221,0.660478598583829,0.397571780489765,0.601520892262445
"n497",1.03363972444296,0.560084506998164,0.551826706631422,NA,NA,0.500087621926227,1.11605718595913,0.626078240300317,0.463994462647532,0.518163097363545,0.468350006030353,0.667368629515358
"n498",0.343881887415192,0.886218817318036,0.385635508514109,NA,NA,0.666417184364143,0.773546314421576,1.01406062713913,0.645916010011686,0.615462251489192,0.706540358744576,0.849813796770819
"n499",0.460774905133443,0.741677156330313,0.569199479537844,NA,NA,0.306304498230119,0.456199051196449,0.401038054374335,0.236766240583262,0.674045125149225,0.443220978184419,0.485229689196106
"n500",0.495863323838592,0.273707780920491,0.52112365260835,NA,NA,0.727948935887116,0.442869820345823,1.05642187689228,1.244664687643,0.460902065996602,0.661183013400507,0.713315698003248
"n501",0.522829165786117,0.411073370795334,0.506717700185037,NA,NA,0.779313440165602,0.567912724870208,0.911141493123151,1.21852320905227,0.457317056982698,0.710388696035345,0.641024783323834
"n502",0.561147205580708,0.580344578415859,0.58801081579629,NA,NA,1.16417689556779,0.739380239568853,0.836953268519172,1.35268754651971,0.376347157963801,1.20190522193333,0.704709052615317
"n503",0.385084641554913,0.648174165063887,0.547591805354472,NA,NA,0.417737889999253,0.333508905919102,0.587850134176251,0.595318934177391,0.74146180233167,0.740776828550041,0.545164879568198
"n504",0.755431897194828,0.772889755762872,0.886927482650891,NA,NA,0.852694151146554,0.531184554174261,0.634028628142215,0.800634194131024,0.447814239129703,0.784062747430138,0.598064626900861
"n505",0.374210891051687,0.609371554347181,0.554359545512881,NA,NA,0.600511906011056,0.286054514942008,0.631348328426137,0.897333168734662,0.642210900947792,0.978154702056571,0.410286058763033
"n506",0.56714493395102,0.379084502585746,0.419213994456255,NA,NA,0.540421932149535,0.445208988680768,0.620142452007788,0.728556695284803,0.526263002862159,0.788315216855328,0.545450718293945
"n507",0.45935178184359,0.577958920112982,0.464193964130362,NA,NA,0.515473640044326,0.61817212263614,0.898793284349539,0.681367780083259,0.530182819736958,0.498705939813628,0.388137251278189
"n508",0.552311008374397,0.521924023109534,0.739201491163188,NA,NA,0.491745972363753,0.435382461779604,0.536438300022185,0.52602004839792,0.722670595523655,0.492069314250669,0.714261447832377
"n509",0.744885152045058,0.814579224147491,0.945664735495406,NA,NA,1.30836458427065,0.848859132555519,0.654064864977357,0.443925960622328,0.531989231922925,0.34002142523686,0.758501237080343
"n510",0.52234391807887,0.470763549087624,0.624212567554855,NA,NA,0.362377125092804,0.450548201773304,0.30869060330301,0.411809882026841,0.477441568780665,0.402654294468631,0.358819374493913
"n511",0.392957499089484,0.566519120980425,0.480618403209707,NA,NA,0.892975489178331,0.631120126334199,0.94573924747715,1.3159962610182,0.321728194322116,1.64476427537953,0.830780035478321
"n512",0.753303384230758,0.934923979126848,0.565350345727988,NA,NA,1.0168409792429,0.473301442996939,0.864525615111907,0.966517344760396,0.503367157008624,0.68718471774352,0.702722810737971
"n513",0.868480403988088,0.63542387994578,0.676294967061383,NA,NA,0.373511526112765,0.644189183206435,0.310071804489763,0.401425261805383,0.326319798067217,0.6583362792464,0.665960444118906
"n514",0.766504483818858,0.490386228204022,1.2771729184648,NA,NA,0.320090081822679,0.915278865436154,0.364548680045401,0.230528806885218,0.565599202015639,0.328163611673693,0.432068677953062
"n515",0.572868875577158,0.676028222116187,0.857922135921086,NA,NA,0.652156146328735,0.659230686222545,0.939536262727388,0.45889872181963,0.532813291613071,0.450801637777639,1.49323929332096
"n516",0.426539600814994,0.790510287107939,0.449824316176759,NA,NA,0.618601320845512,0.540043170968103,0.693954683599649,1.10933085613746,0.696427313955899,1.47560701221429,0.681756277563129
"n517",0.363317843156717,0.707597975255798,0.543218661221505,NA,NA,0.871457417518915,0.354946968116311,1.00850301068296,0.773161376749804,0.68198812731077,0.701999096741926,0.458390495263272
"n518",0.675835490429136,0.677974257565623,0.352627694665113,NA,NA,0.675704784501322,0.703374908449156,0.542054742124515,0.683139672371092,0.721027363118328,0.465349900651239,0.652866640222552
"n519",0.559600350155928,0.443891761522206,0.604913101948393,NA,NA,0.471890831099168,0.907089170584319,0.678437817606104,0.572444064367563,0.588281297326855,0.336158830722775,0.488059926845976
"n520",0.415881443402687,0.448561551675255,0.548988728785997,NA,NA,0.531612610092314,0.410967243438459,0.378295647602991,0.406794823461687,0.538571843325615,0.762245825785401,0.445670940844633
"n521",0.594628666391401,0.653222190089591,0.654805830121985,NA,NA,0.659795866141091,0.521928684493426,0.535932857870428,0.775095722044596,0.536538869269947,0.660684165787684,0.503092744851922
"n522",1.39109636988158,0.516408882107459,0.573889304419148,NA,NA,0.716276506687992,0.612115467234603,0.582963655532168,0.43625139213277,0.504450475210305,0.752173842809883,0.589704377133138
"n523",0.522823533772946,0.398096962508074,0.430281205276059,NA,NA,0.471037687821805,0.602391451037663,0.318477230041644,0.617362278652805,0.532637739287382,0.711940559235325,0.501850383182965
"n524",0.497181412446998,1.19582570712405,0.698447871863979,NA,NA,0.525084703215964,0.398422390023568,0.666077264504397,0.731681401304031,1.27846771250173,0.693016464203598,0.572974418429554
"n525",0.62124307146669,0.468868325039897,0.652258418849698,NA,NA,0.78939543907992,0.655427673850431,0.517920831854993,0.981083648074334,0.373790798652131,1.48019958783567,0.623128263983043
"n526",0.407225349349045,0.564102131283978,0.415078891577696,NA,NA,0.556349282407557,0.351573812851391,0.592444142839328,0.967464327193395,0.799797346062728,0.769921674407638,0.424977513154314
"n527",0.514873978891562,0.827971076843057,0.715570870353147,NA,NA,0.734593015552723,0.629160891341355,0.601922676021601,0.599383411555663,0.601452578286562,0.491004953545699,0.4066908102295
"n528",0.934449851911143,0.528929005297709,0.446218555927578,NA,NA,0.822984900509617,0.797737393043035,0.841335811947617,0.765098749987595,0.448027371789139,0.876554700212625,0.655302808253407
"n529",0.930666982285316,0.546590379784327,0.605679568220634,NA,NA,0.455338406263525,0.587580733926579,0.390078058969477,0.629309510202219,0.468019225711631,0.848139250881656,0.558277210413899
"n530",0.561911299893487,0.474734036435515,0.469842040311511,NA,NA,0.581642001364703,0.553671266132708,0.803261945745785,0.528780992589504,0.45754899377836,0.770102107645061,0.788814873190926
"n531",0.390676905993328,0.760751229014911,0.477711097008146,NA,NA,0.401457419415142,0.767598694613956,0.442225842606901,0.415155487248833,0.638966178821008,0.352970336118553,0.59947352246029
"n532",1.09636814730382,0.459469723739074,0.369178611647499,NA,NA,0.639750306218553,0.6102235950918,0.411395555225999,0.601414712151415,0.50056569430443,0.867327901566661,0.385832827632587
"n533",0.751628410862027,0.527499348766025,0.303086238285562,NA,NA,0.619305132775878,0.582637777619058,0.538716192192302,0.695853415430534,0.507851333351815,0.714491456863518,0.734502734931806
"n534",0.515375234617734,0.578820511887825,0.380055414053568,NA,NA,0.524891072271181,0.440064811287139,1.03963717816297,0.57985163260671,0.824742531940598,0.498120408199162,0.727267480976415
"n535",1.8457856671474,0.448845805992656,0.455103702816656,NA,NA,0.72142088317656,0.81302159273419,0.680027568018174,0.820488811984137,0.637510515799377,0.630934665496475,0.717829913692694
"n536",0.950583972725514,0.883947441967361,0.483855196832609,NA,NA,0.689554517111669,0.648459253913379,0.488766403672039,0.413112603503285,0.572821236279497,0.435399029174101,0.390519659250724
"n537",0.589285505134907,0.708269214425648,0.461049521152756,NA,NA,0.92616533284129,0.456294074592095,0.825117327990425,1.37259459997473,0.6115449607703,1.37472761712895,0.823354996064148
"n538",0.343881887415192,0.854940602109114,0.816880836541775,NA,NA,0.337627760047176,0.568199165956889,0.57772390872947,0.245194983461361,0.544648982508801,0.505416329802103,0.531279356666749
"n539",0.502276476397956,0.564193253978995,0.651087892244047,NA,NA,0.443948924165334,0.514521182865731,0.64267639041434,0.398064283479779,0.49819803350081,0.321477234637224,0.430154099593449
"n540",0.66974625866192,0.510892892194264,0.464295241961768,NA,NA,0.428395061768212,0.748987079766731,0.514266852628691,0.463509534556594,0.712067756576325,0.281040260367599,0.585126471177844
"n541",0.528486239131695,0.860906822434826,0.560252472171515,NA,NA,0.623265258805382,0.446245871716174,0.555186355892995,0.729755533089389,1.87092032468499,0.759444980402762,0.365728780779335
"n542",0.780062591554369,0.605777897702494,0.55614580058195,NA,NA,0.565494156617128,0.546672652592205,0.696166902454982,0.696046969248888,0.68560282345211,0.408344653713351,0.664813340569664
"n543",0.662439249851127,0.414565714130007,0.782508356949737,NA,NA,0.575179924203235,0.609341617520183,0.636963177677211,0.475353280734267,0.500769220299213,0.323215020061665,0.71813480844203
"n544",0.618318732868881,1.00423814780242,0.734582005097945,NA,NA,0.62838012517263,0.629792223217924,0.949989042537567,0.66014757218898,0.694954585590864,0.732917719554011,0.679492698510914
"n545",0.378896722319815,0.480506397702844,0.568754456703016,NA,NA,0.795927765787089,0.709592210712008,0.786321074926199,0.71654532614871,0.312326398364929,0.68948268702224,0.577801324466728
"n546",0.663770097863378,0.527279351498371,0.52598206247187,NA,NA,0.608126663924839,0.752037176314039,0.641637365922678,0.438635769522355,0.565203811372099,0.465400339007804,0.544959977476022
"n547",0.766516934869201,1.06131695445418,0.618145764438804,NA,NA,0.656671856503174,1.35916607921548,0.539860215465406,0.55295692183978,0.431787426660399,0.385649598611432,0.473171954081922
"n548",0.729244358606709,0.556153935442335,0.753725583911621,NA,NA,0.870942262352506,0.521789299309328,0.771125393774335,1.09369130284057,0.614456044726029,0.727016698582532,0.640756450071429
"n549",1.00836075624809,0.68638736586155,0.649596139013505,NA,NA,0.941221936817525,0.842043992554376,0.841443310540267,0.45723274480951,0.524870075915627,0.321107370728062,1.42145583421199
"n550",0.416699658261318,0.738714917929778,0.539085884419407,NA,NA,0.513022109434435,0.336649389375657,0.649397347036345,0.914066599916926,0.709414088088519,0.763835001738646,0.616683471496211
"n551",0.536155612119114,0.706902440161532,0.408431992682175,NA,NA,0.940147726855837,0.513510440745989,0.732491004335913,1.02875886948954,0.48606721405043,1.48406649210137,0.680638855992922
"n552",0.339067029406718,0.412835664541894,0.461403634349692,NA,NA,1.11177113217152,0.559927005145778,0.701667297217225,1.45123357189734,0.397720727767987,1.34317095180225,0.454552200004443
"n553",0.346888665142636,0.515747879112899,0.51655616380277,NA,NA,0.638251195059096,0.604033450508909,0.526358504789181,0.663296511753462,0.533127353310013,0.470415027473062,0.709220056160973
"n554",0.798121964229587,0.456893333947511,0.653904123097633,NA,NA,0.666751880810003,0.687272149693578,0.594531648436239,0.697753867042894,0.441149237475748,0.527544032804706,0.612868104144446
"n555",0.430376402286441,0.990379504405817,0.451099054572191,NA,NA,0.641269962801986,0.374942869394758,0.490323864449801,0.508484468425953,0.974152382898826,0.687550833636012,0.345045272639179
"n556",0.81633393684586,0.979738537195863,0.464963242696884,NA,NA,0.430220891245801,0.543269459492619,0.351138591775528,0.362906274531979,0.58132446312771,0.505407723676657,0.377402019155663
"n557",0.524692881094214,0.823013400443022,0.683743182793554,NA,NA,0.313944803767955,0.473990398722435,0.3428976172203,0.473884108835106,0.419760085315748,0.482198399620992,0.60679648757424
"n558",0.750504008851121,0.688549208681893,0.575225967759372,NA,NA,0.583532606281144,0.628088839264262,0.481476263325685,0.639691946264149,0.617646180905777,0.912876259747893,0.621604185583449
"n559",0.571540712829791,0.480367640739867,0.465513747003282,NA,NA,0.571756529705988,0.871730343689841,0.736631425617541,0.739215906294723,0.541843712013526,0.681332070210861,0.764621274294845
"n560",0.604112158170635,1.07529954540894,0.776014922191254,NA,NA,0.372729445766121,0.604491962116949,0.435602230850663,0.434136580602726,1.10133417592463,0.431404924424848,0.507554795354351
"n561",0.37109733028843,0.723332830916153,0.754635460842049,NA,NA,0.309767423761682,0.39747549909049,0.488788306036171,0.437036740081444,0.454021702034327,0.437726862316746,0.597634640522466
"n562",0.607111285928707,0.54681027576286,0.464762362628424,NA,NA,0.867629029302858,0.60292971479465,0.653720596596917,0.845626587183771,0.295100669819149,1.60716732076984,0.693631262778967
"n563",0.584353180435952,0.646537896073009,0.418230404343575,NA,NA,1.01291346831485,1.06035074311488,1.37529564037286,0.867122418423367,0.78974363985548,0.920581348907176,0.638599969988008
"n564",0.34581810924106,1.2368195188986,1.07322652730507,NA,NA,0.471018078426697,0.440412744663228,0.916957495509106,0.593815149733225,0.551453228388534,0.563506668943005,0.587118845341628
"n565",0.566671342652913,0.334169475634389,0.600520010969259,NA,NA,0.462172799382205,0.642504047476162,0.786316115712034,0.526721049093023,0.447991378485021,0.502977706850727,0.66504073427634
"n566",0.713812771364562,0.426685315359356,0.501515265845334,NA,NA,0.567447460623141,0.679485169547327,0.764404372152447,0.570265562353609,0.523331941697804,0.763702732564229,1.14782573669048
"n567",0.713566080452567,0.785291216747456,0.851598771163913,NA,NA,0.733324498601717,0.602015055397995,0.555124146557345,0.794625614307849,1.26814120722587,0.751845544053995,0.607974137601822
"n568",0.484859423224448,0.734958132954856,1.05796301345183,NA,NA,0.455829325912624,0.52543760219082,0.619700792899542,0.73764145097257,0.724522927132922,0.677770467004603,0.831175673521286
"n569",1.17163877633178,0.445992985178263,0.308079266699312,NA,NA,0.523779008782667,0.931929968433817,0.567550716575512,0.666504386378291,0.406563720525448,0.801546293759515,1.25137980457436
"n570",0.577342303086634,0.734736464851793,0.637762739253451,NA,NA,0.644510238088772,1.09470733939792,0.891967318928216,0.79478433964321,1.28860322480955,0.909193088946529,0.718487004567718
"n571",1.12363869279417,0.641105094674213,0.819104160622247,NA,NA,0.710094840785269,0.663096150804273,0.558840089431332,0.898791764266229,0.684936402463522,0.706418754247085,0.467509682944803
"n572",0.731340570735471,0.616069693443978,0.464204247976885,NA,NA,0.430070735946246,0.673645742398252,0.706979379728327,0.513136627845803,0.418779874823491,0.573606780749743,0.91466031468731
"n573",0.756969302383098,0.414269311768489,0.77830545893365,NA,NA,0.439139336325377,0.762970093599988,0.712627157484852,1.03289408969409,0.62541020621756,0.510526339520562,0.527388810669261
"n574",0.572009106334554,0.690844001168952,0.466142382118952,NA,NA,0.562783535627666,0.563074337501129,0.666300834380579,0.704238626360396,0.649467328317766,0.539564248655897,1.14930765083088
"n575",0.532973341971105,0.333477127939195,1.27068279275591,NA,NA,0.391206245866039,0.640807469740613,0.622745753925016,0.39561484425641,0.37451355844986,0.410648701357047,0.713368804848253
"n576",0.418837164876785,0.951354714301541,0.744537248099246,NA,NA,0.449994547130866,0.652552445184938,0.506815373437201,0.447995671150389,0.437209106410231,0.375012536702077,0.428270606443862
"n577",0.524302490962941,0.54490530501904,0.619658155932006,NA,NA,0.771746596704842,0.550524837347236,0.577729003600456,0.733453036350805,0.394172439673164,0.729870270523146,0.546417205161468
"n578",0.33950847702634,0.416576273565282,0.5924315042688,NA,NA,0.724886801613526,0.378657164465943,1.03738189278093,1.0707272942513,0.696147184663653,0.746150750147537,0.602319734926725
"n579",0.759164417784312,0.496492626134264,1.19440186063628,NA,NA,0.514475983704543,0.525947044598073,0.614960397970516,0.421103499605252,0.821834313280273,0.443653488626121,0.720418548255492
"n580",1.22104357962941,0.72063063901813,0.726904367465693,NA,NA,0.948336145498351,0.527641681026893,0.530760809440123,0.591511797345118,0.66089040761519,1.01478434490292,0.498072607372812
"n581",0.560397325781493,0.705937802277711,0.66224303203142,NA,NA,0.91156659045229,0.607051571668745,0.78297426047421,0.786994602934621,0.421052270141379,0.664887955994293,0.71089044720572
"n582",0.413066219425461,0.452118664955315,0.455536749295509,NA,NA,0.436258603006914,0.661466199159555,0.43153915390018,0.440353996963957,0.427071331242873,0.316315478766514,0.410126126400368
"n583",0.701044429314772,0.783289594837908,0.514155358150743,NA,NA,0.602039807540114,0.639487544378952,0.768475130946764,0.421051770119046,0.503077821174492,0.495561817427739,0.442376480870294
"n584",0.949043869686232,0.766242496849409,0.51656936887785,NA,NA,0.522882184573392,1.09411658174635,0.633112071505457,0.431604533779136,0.418904703932158,0.538380363753079,0.82912475456344
"n585",0.992645868842768,0.66246949675491,0.729028612149115,NA,NA,0.608274656556976,0.975527176647862,0.60650105247819,0.569464913657343,0.563622127157927,0.503411436510137,0.509819936668037
"n586",0.703799001299277,0.519081300031009,0.658179761912801,NA,NA,1.05777421622695,0.610244322615658,0.988619246466674,0.982114690446364,0.548600503783472,0.556905549252763,0.672876053708055
"n587",0.485929600879668,0.464158660390074,0.726155794906762,NA,NA,0.757427521716556,0.587056208259221,0.447414467127869,0.773160874221795,0.658177386126829,1.51690316918949,0.555002128491654
"n588",0.426223913940784,0.717858829947466,0.57496246944695,NA,NA,0.439109785634264,0.323725936638482,0.431368441540417,0.600133928416292,1.07255783063712,0.689565943692297,0.441847039537633
"n589",0.858964034424868,0.77782350943996,0.589382485117466,NA,NA,0.811905512672892,0.964740588136506,0.629531132359636,0.609266155567924,0.607201465941546,0.554705690083685,0.675340912190335
"n590",0.486214112603911,0.670603517178146,0.627539131570628,NA,NA,0.685685850699957,0.407036423842725,1.14928589587739,0.63185829509485,0.577486056482853,0.62530220295597,0.577935735097712
"n591",0.763890274950559,0.610608418003295,0.666966617096091,NA,NA,0.573581695061448,0.680772933646132,0.340744596505856,0.668193551021304,0.326506665338087,1.68169937678854,0.699503239146291
"n592",0.569665956809151,0.479419597514112,0.604114802165974,NA,NA,0.552098894501005,0.372425846556568,0.64122942557072,0.823886139668145,0.57214762415813,0.570182838314707,0.738715322786132
"n593",0.795341557365961,0.429977362539746,0.64140503584644,NA,NA,0.434413668209852,1.35892857582191,0.822200091616212,0.606135227384793,0.563193161536324,0.264435230671992,0.84428598607633
"n594",0.572936628478134,0.762299263288576,1.17166360608714,NA,NA,0.735590786502144,0.566094513892039,0.753665036904652,0.885923491831952,0.476858234617166,0.617182220089336,0.756662089587354
"n595",0.498928967052974,0.398971418862032,0.787419515807124,NA,NA,0.82816304081185,0.532528430217998,0.618374670224551,0.550371135891138,0.379972684428551,0.669632775407452,0.548030965523495
"n596",0.53574343311616,0.594658908364308,0.661756529963833,NA,NA,0.509686546940788,0.431748630328271,0.752305889238514,0.441235047588596,0.586082696418469,0.417364657770975,0.663026935534444
"n597",0.663014351193155,0.540561763966296,0.8001646805919,NA,NA,0.710100205856716,0.922306399714903,0.782481820463661,0.575401312491961,0.798669995748052,0.268558824757492,0.697149998075437
"n598",0.529816790826037,0.5640319551411,0.584777226200537,NA,NA,0.613828619698751,0.48004347445417,0.806221074462655,0.694981667396349,0.725888975730776,0.246106203679009,0.52716256246704
"n599",0.529630880827886,0.676224725974812,0.419467499068687,NA,NA,0.490155440803859,0.490730523243224,0.594117293352945,0.435414224686661,0.641607581231067,0.337144497576709,0.401552713732045
"n600",0.613084609073105,0.429761233885271,0.565276777092984,NA,NA,0.305111834209156,0.492117707144936,0.364095563723347,0.234150436335859,0.412774450799668,0.350513381292851,0.409749209315418
"n601",0.486210315172208,0.766884715148604,1.33756533313819,NA,NA,0.888246915948512,0.377830204337391,0.534981643213454,0.906404895525688,0.625403627049679,0.882074122643659,0.375009798697873
"n602",0.518105691321668,0.584479727970894,0.490910673243488,NA,NA,0.648092024067151,0.558572478345172,0.677753482997444,0.600938129178552,0.3877869764237,0.32812489999452,0.633201927999936
"n603",0.461394941831917,0.503087580312343,0.633731275935863,NA,NA,1.16438485058307,0.3734342485911,0.684103795821522,1.43032177174386,0.868186685775279,1.57792499965387,0.511765828755174
"n604",0.308544596954965,0.571298808255699,0.517135590968217,NA,NA,0.520391671956347,0.366841928581931,0.426652684258213,0.340596026283161,0.488190842410441,0.52738639096763,0.48376019344139
"n605",0.799032356574399,0.466388104240204,0.723742821575768,NA,NA,0.688867842297183,0.56764824252219,0.552716592675553,0.750937607939182,0.561034646443461,0.685189572582025,0.763536089382095
"n606",1.31115335185577,0.598200513154082,0.646658251862841,NA,NA,0.579090454371422,0.650016992319061,0.390131195891812,0.394679253152772,0.472318566892964,0.481568875393675,0.383996674805045
"n607",0.603093256415808,0.606484899956753,0.398933416053633,NA,NA,0.67905838728014,0.574415085914891,0.59529966464163,0.643585384839111,0.695583052758748,0.481404456912962,0.479101254431181
"n608",0.586846904797007,0.576412563112634,0.591713551815331,NA,NA,1.48726807027338,0.810030578300834,1.04003279104837,1.40243949259553,0.585968567364297,1.22458470762675,0.692126623100701
"n609",0.556459218899422,0.38563020430521,0.526671198606307,NA,NA,0.490530273293101,0.45187804547061,0.412037242230599,0.438050318129092,0.41030650964416,0.371125630941374,0.377123434670466
"n610",0.450673995871341,0.313851654207993,0.576766933048197,NA,NA,0.6152850083993,0.446630923299914,0.800337394579128,0.773473758539209,0.443916417244772,0.512818437635976,0.482201345378383
"n611",0.636800356392019,0.465343041894666,0.477739510358734,NA,NA,0.684891215081008,1.26489384839609,0.754238951328039,0.969484494984915,0.478427083560855,0.861033270443374,0.535768812187842
"n612",0.433986002079768,0.698427258943369,0.642154418610806,NA,NA,0.543896563838374,0.42054082581987,0.749794291848626,0.908274122355149,1.23967831327168,0.566689066402509,0.519017057430114
"n613",0.458349893069875,0.755698117274539,0.552051400014171,NA,NA,0.827451664605506,0.350049052957636,0.83801552203794,0.942621806008231,0.768306693564931,0.279156381394645,0.59627880753307
"n614",0.884050007803736,0.939844795036696,0.632552666798574,NA,NA,0.984903001307923,0.502828449522327,0.442967115320325,0.468931877383607,0.830933514624155,0.646322281434917,0.316322607866645
"n615",0.826990296267492,0.52704595496882,0.500984807382935,NA,NA,0.690444214513498,0.651543815961725,0.444751359668378,0.875050118911769,0.503673368280197,0.711799345833292,0.431866647129388
"n616",0.314746881885707,0.666307427224368,0.758288363897003,NA,NA,0.510411376687651,0.589502616865316,0.612577893632002,0.478856629000064,0.792604688874831,0.520830649681383,0.551811578910374
"n617",0.597827375233659,1.27715501009415,0.555933685370974,NA,NA,0.882578761741314,0.768380761119184,0.522602427450904,0.726879281633219,1.33624055410001,0.801425268558646,0.47090656986454
"n618",0.540406649158207,0.587207443992099,1.11548983256635,NA,NA,0.567285308461475,0.631512340012828,0.463225276070105,0.354496210956932,0.388156494282821,0.457413949241483,0.543407909741702
"n619",0.653101984158009,0.42517155138463,0.872188597093349,NA,NA,0.376425920247864,0.48713240493408,0.559382394213473,0.507034209750049,0.489666998689189,0.451429984864343,0.633767563723886
"n620",0.528273158582924,0.432597300716648,0.511148990607751,NA,NA,0.799224855791995,0.42001897776733,0.901594308689485,0.948652253420379,0.662664734635916,0.563747166023647,0.607791162494341
"n621",0.523255974380934,0.367739791090052,0.820801153675903,NA,NA,0.610238387669628,0.462714798423797,0.751711277369918,0.560285691433418,0.436888937196204,0.401422008261978,0.671678282285841
"n622",0.893256715312732,0.657277389442757,0.372713419670375,NA,NA,0.475335193416718,0.855973628462659,0.636625647784281,0.441962865777383,0.728862880934832,0.509147859302968,0.791645868884405
"n623",0.974891212029346,0.759581065150681,0.746804934144873,NA,NA,0.453373748569856,0.715021716094755,0.552660981363452,0.492745354141661,0.403798284683079,0.487002346447902,0.525981514233103
"n624",0.50454647689918,0.881398469988536,0.65305760813247,NA,NA,0.52685359232233,0.65549991062757,0.629751687859379,0.671429898645372,0.592362537637969,0.479897267579583,0.493162536650502
"n625",0.42731924677195,0.756889129124061,0.785736562353392,NA,NA,0.672345864350602,0.441468507491162,0.646453060232879,0.545236797312667,0.407149510187438,0.988011086606858,0.438361462719775
"n626",0.382178714467206,0.575670929832793,0.489752390995962,NA,NA,0.445992297345367,0.674116961432407,0.848736239553874,0.789436188035873,0.821389216073632,0.697357975903276,0.77075512503334
"n627",0.579685916910156,0.726051993031472,0.524240530644594,NA,NA,0.933698113025254,0.429144363568221,0.800818596278417,0.698092183380975,0.902021699905379,0.900943848075498,0.570995969663056
"n628",0.858311949015978,0.604287134517463,0.451891145778618,NA,NA,0.479449797905627,0.746514734366892,0.734166300533893,0.439161782661255,0.685501874526008,0.369580614607256,0.870127734517744
"n629",0.531646634703791,0.699047538021659,0.78084744050659,NA,NA,0.911757334457308,0.326757673463002,0.613090369572217,0.557176529615654,0.582327472276006,0.616785470535848,0.553118465143069
"n630",0.745524977245986,0.52182540400854,0.43491270938684,NA,NA,0.584774364370675,0.549921322214178,0.351455930769845,0.388814743348093,0.47385870349755,0.74910719384462,0.542015610941785
"n631",0.63792995422192,0.504337594528806,0.510949202867398,NA,NA,0.619934438463752,0.555825552543798,0.665252536244083,0.845497717514666,0.678601292589285,0.462937360304499,0.67297151899586
"n632",0.443284014006378,0.817780340457051,0.452435653719378,NA,NA,0.57479372484382,0.357654698667445,0.575422327656804,0.560295088813071,0.748246184520309,0.651297472472349,0.479436476797062
"n633",0.911346082372381,0.612801524480325,0.539897186222712,NA,NA,0.908044597425734,0.620221662838069,0.659386485059968,0.670213880510863,0.527158560366311,0.75586198394267,0.788984911832142
"n634",0.998817628950051,0.503356667168728,0.584339353598403,NA,NA,0.757711100708765,0.71653243117549,0.775894032567476,0.902750855173694,0.456940391371105,0.719161709408926,0.809896772127957
"n635",0.807606870672209,0.936090247909128,0.626020596415701,NA,NA,1.01327548162892,0.737188342279115,0.950923281372827,0.800702611993335,0.681838366182065,0.86040692008972,0.810820913448277
"n636",0.5569861779366,0.547658156899735,0.383795405042064,NA,NA,0.569384213055329,0.772867440524548,0.732985295624317,0.590668069125951,0.727328545764475,0.705955859644195,1.45029850500619
"n637",0.675817202152543,0.474560561889123,0.843437455013411,NA,NA,0.33504976536714,0.542221000960746,0.34658936701642,0.395075404900857,0.467304769308727,0.41890176826401,0.577898758319523
"n638",0.729138916628633,0.56223957953991,0.68096498838056,NA,NA,0.62398471570804,0.80049681399029,0.784272343451976,0.71091834537812,0.604353492378298,0.570115125461185,0.598881621000166
"n639",1.14904628390724,0.585472857797559,0.420422199315011,NA,NA,0.493953309020028,0.908184356390021,0.370341270184292,0.60865983131499,0.670721503520116,0.949281819464138,0.512541509655221
"n640",0.748101310304208,0.583557928211418,0.406629751067263,NA,NA,0.470861457642369,0.538749238608,0.520311095481865,0.722794086960915,0.648794694171104,0.693824476499158,1.059617956137
"n641",0.462717627023287,0.383175036118749,0.759630102078791,NA,NA,0.636995391031441,0.480165357854835,0.461666457614718,0.537104273304617,0.45658193506469,0.785844612132723,0.506846874562019
"n642",0.44844068334493,0.63199064845454,0.386439188176669,NA,NA,0.531999849031782,0.589269661943009,0.538290025802435,0.714260797587266,0.49172715088885,0.783540996270685,0.566533205527694
"n643",0.455511310512173,0.549656483357733,0.394616212520851,NA,NA,0.819014687610951,0.8302643076464,0.658092790265026,1.04635339138926,0.71863672133151,0.8935323563635,0.523434239161343
"n644",1.2468986948197,0.439862790324344,0.70445606217766,NA,NA,0.446446078102317,0.788619865409847,0.359614096127633,0.470823382913985,0.606764821627318,0.845842164615499,0.581803245882805
"n645",0.507870552374149,0.678078028078455,0.573331026981883,NA,NA,0.582909309016387,0.702935950510788,0.527103293168512,0.313045502941652,0.487035839948456,0.542982740985471,0.502347274566212
"n646",0.34258638771853,0.719994738054593,0.438858058202973,NA,NA,1.04504703636775,0.530340914963492,0.901713710666852,1.16361325446057,0.626743078443852,1.32857807668045,1.03579720772724
